"metier","nom","adresse","ville_recherche","comarca","telephone","telephone_intl","note","nb_avis","nb_photos","google_maps","place_id","horaires","meilleur_avis","latitude","longitude","photo_1","photo_2"
"dentista","CLINICA DENTAL SANDRA NARANJO","C. Monóvar, 12, bajo, 03690 San Vicente del Raspeig, Alicante, España","San Vicente del Raspeig","Alacantí","965 66 67 94","+34 965 66 67 94","4.8","19","5","https://maps.google.com/?cid=5038976539746639771","ChIJkZUmTv4zYg0Rmx8gG3cK7kU","lunes: 9:00–20:00 | martes: 10:00–20:00 | miércoles: 9:00–20:00 | jueves: 11:00–20:00 | viernes: 9:00–14:00 | sábado: Cerrado | domingo: Cerrado","nelson leyva: Ayer me realizaron una extracción de muelas en esta clínica y quiero agradecer al personal de odontología por su excelente trabajo. En todo momento se preocuparon por mi comodidad y por el dolor que pudiera sentir. La atención fue impecable y me sentí muy bien cuidado. Recomiendo este sitio al 100%. ¡Muchas gracias por todo!","38.402467","-0.5279595","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0ulql2Enx8SP3hsg4RQwrvzF4PDDOB-CKf-QiTsnbxEog4cZDulKHV1kHzHb9llnVPO4KCelVWzhjjsrH4ug_8qF6X_9VSsN0RuONj1FuUEXljbMkqZuyiVuBZl17UQRWYFLqlcwFmOjLVL4fTholk2ookoQfkjw09cDpqDg9bsAS0sX-aKlRs5sdxSDtVj8j6g4YMGKUKd5D6jMIvI-rYk7OKgyR9JXqZX9LK-4Q_LTUWcrDhAJ8Q6I6-h6mkNn3cVU0IdzpW0hWsICPS-PVv166Z-cekpRdKgJFHysXwqTbQt0LvQZjvwUkgd4IzzMIm5otHWYd7oonbqzugVnuYmzxiJiYVVwNsbk8KB6cJeV8YuMwMMRwI_7AoHPDAKJv_xSquP0_bb8p7e7ViB-t3FuaPPa_uflvJsBCKgKMnR3ARvu2MRtUpo34p1A&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1JDpBYNTnPrzAhRlxut8N__h3R6B67Dc65KmPkiwpra62vtkcn1MmAkh4uyltl-le9oFqZv1qI-12fNh9a6hSWdbalgIH-SIEAX5WUfl7Bl0nMuHrwFy6rvHS3qpTnEUXJpLr3MAMMdi6QqJie0T8hPPPzB0jitAXxZSnAcZlsYSH2xboBU5U2zAz-o0X2iIAjbIKKePIAp7dSxn8wImFISqMI-3iOLCAJyLKnuc-XE0RXU3ImN1yp5XignsklhNmmYPVoGYJFxWpV31IHy6S-SAJRUWUL2hRf4nU7H0FkLR7XXW7_tyVXpVu8Hpd2ykvMzLHYC6bYfVuZlGHnItedOyG5vXkY5Scqgg_510jgzcjYpVp8kvUGto5VoD5fi1Vca9dsTbW31vj8p4C5I-27VRgEKFh1aXjcWqmCQ1JFT_DqCmYeMgEE1QB4n6QK&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"dentista","B&P dental","C. Pelayo, 25, 03690 San Vicente del Raspeig, Alicante, España","San Vicente del Raspeig","Alacantí","965 67 42 90","+34 965 67 42 90","4.1","22","1","https://maps.google.com/?cid=6776640240611349104","ChIJKyOWv602Yg0RcNJBCGV2C14","lunes: 10:00–14:00, 16:00–20:00 | martes: 10:00–14:00 | miércoles: 10:00–14:00, 16:00–20:00 | jueves: 10:00–18:00 | viernes: 10:00–18:00 | sábado: Cerrado | domingo: Cerrado","Juan Carlos Santana: Tanto el doctor como la doctora, así como el resto del equipo están teniendo un trato exquisito y cercano . No puedo expresar más que buenas palabras hacia ésta clínica odontológica. Me están realizando 7 empastes , un puente y 3 implantes. A un precio creo, bastante razonable. La espera cada vez que acudo a consulta, es la normal que encuentras en todas las consultas de cualquier especialidad sanitaria . Todos queremos que nos atiendan bien y eso conlleva una pequeña demora en los tiempos que, al final de la mañana, puede suponer un poquito de espera, pero nada exagerado En resumen, trato excepcional y muy profesional.","38.3958498","-0.5176499999999999","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3r-zv5t34BCui6HRPc6IvNemRsJ4hWW1QwiYZ26IdgjRnD1i9mnHrAqhJZoUwc6Bz2uC4wYvGJE_sWwCMikEYn_3J7DLUstB5rJ9elfvO9COHWi-N9OXz5tNgV7gKCIHXXKw51DhQ6evhIlcpN1RoHRDyL8kdtddXY8NUrZx_6pxzvi7P9Up_92IqnHu8fLM8otqjTkbHk49ZnqmwkJSH1f4qVysuHF26FSPGTKK7HcHXOSqYfFfucVoaHgITBDz87hLxuHuxSxsrxerNO6mNQ4H47rAtCKJwcyvXRsiM4ij_3g6FGbOwxEfhhT5ihz7H9CDz1txwzaNLO1RTTPtoGLtLfPPtZ7nYoQKZBw_9q7nveItJZlG8Ojv7_gJnrGPUy04fXyaJAai2irOKeoPXltCEKwwcJ0-6sLFEVdUO2JIZP&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo",""
"dentista","Clínica Dental CLIDENCAM","C. de Ramon y Cajal, 16, 03560 El Campello, Alicante, España","El Campello","Alacantí","965 63 15 18","+34 965 63 15 18","4.8","55","5","https://maps.google.com/?cid=6303606167763534739","ChIJ8evu8js7Yg0Rk8OBYWnoelc","lunes: 10:00–13:30, 17:00–19:30 | martes: 10:00–13:30, 17:00–19:30 | miércoles: 10:00–13:30, 17:00–19:30 | jueves: 10:00–13:30, 17:00–19:30 | viernes: 10:00–14:00 | sábado: Cerrado | domingo: Cerrado","Clinica Odontologica Perez Ramos: He ido para atender a mi hijo y súper contenta con Florencia ! Le han explicado todo y mi hijo estaba súper asustado pero todo ha salido genial . Belen , su auxiliar ha sido muy maja con el también . Recomiendo la atención 100%","38.42784","-0.3987","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0z8snkfCjd05Y-sJE15mbMXU9Zy-N3NlmkZxRQNvySlhRyCVShsnjJULTHxBlXFLtYsQacmKRJ3fxSWYWkbLImqudxGdOO1ed9MXi0tuGvoysTbz7MmpqnMUfWYOnfr93SZIzD6DaS84FrBWIeeG1-ImlkMfWhzkVER6fwVvusqrrY8it2ow3ZlQZWzfHNQfoUZiv9J3hwyUj0hS91-p7MLTVjbrILpt-y_qX1D34MQfBo7bGXBdpdDfQT7guf1WvLZ7-40PoDggO0hoCooEl8KOT4-aDm7KBVnPdXnql8xw&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0Jsp9RhQIhhjDFXLK3xWvsT62OUHhAJ2WY7n7C7Q2XNWWTPmah5TUe032JYkrNxD7Qba5UWLk9DPZvdAu1MqM8vUrMqN5-nceejDZxmsgMg5g1L6g0P_TUfE7Fzd7eqG0W22rnE-DeRN9Gzz6xUKoksF7tJNwaYN_iC57hIqewcRDOBm3JIwTtLIajX17a1M9IDsRZrRvlIU5hCGPeYrE16HMifT_QCg9QOI_QZKPVtx2stYYkrlVj8sdMU6XPd3wKALQyK8gLR0603keoK_zCEjynsS52usmXzh4cGPqYtQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"dentista","Clínica odontológica Raquel y Salvador González","Carrer de Benissa, 1, 03560 El Campello, Alicante, España","El Campello","Alacantí","667 82 28 68","+34 667 82 28 68","4.7","16","5","https://maps.google.com/?cid=9723178896045409934","ChIJPQ7gcas7Yg0RjoZcurCr74Y","lunes: 9:00–13:30, 17:00–20:30 | martes: 9:00–13:30, 17:00–20:30 | miércoles: 9:00–13:30, 17:00–20:30 | jueves: 9:00–13:30, 17:00–20:30 | viernes: 9:00–13:30, 17:00–20:30 | sábado: Cerrado | domingo: Cerrado","Blanca ese: Clínica dental y profesionales extraordinarios. Entré porque me llamó la atención su aspecto limpio y moderno y fue todo un acierto: Profesionalidad desde el primer momento, buen trato y relación calidad-precio insuperable. Raquel y Salvador me explicaron qué me estaba pasando, me hicieron el TAC allí mismo, me diagnosticaron súper rápido y no puedo estar más contenta con el resultado del tratamiento. Tanto es así, que hoy he vuelto para hacerme un tratamiento de estética con ácido hialurónico. Raquel tiene unas manos increíblemente buenas. ¡Volveré seguro!","38.4253644","-0.3925625","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN05leGTVsfvCPQ-VizmZr1jE9zUgqOAq7XqiKtX0M64KCql2F8DXkCuXv2v8b1eT2N_7-Kydx3OMtHtH77ykYRWErUeWp-ou9_RI_IoiWQt3679BFaoW8A1KSDmPZATN8Vsf7elGd7Dbm4-xgUIW8Y9Jd7ACod5i76bqk_q8i1nNMyKrp3BdNBJw9JEtqTRp-Ur8y6olB62RrTFn5COr6LdYlSCtm9t6jomr7PA9YqzAZ_oDJMQq_j7Hq1DunF17d6jE21J6nX-EgGBfhYMoBcySUTdZsVoCvdsT4nFeN8UVPIyM7LhO3NIo1v6C9-FMRK7zw5Xy01WCiZYYyNcskyLvB0F2MdO2xx_X8Rqmh5mH2WQ4REFj1ImDyQW-oMPDXiMGTN3sBwzz2qZQKbbSvghLPWLg8Efqcm6LBvQguAMJFWm&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1Yh4uuDr1VhYzzyaBQixZk162UYw8Ae_DSSKpsEHzL0Co88f_25SbHcR2ngEAkXchbr9ggpTNrbcMpmuFHjA7SXwXIp77ygM2Lt_mYrZVQjdAFFHTvdSjIuJ5gUCZp_71HsjUdGw460XPGKxQgPweMimsFqCNJdU8OzMSe8e5gUOK3oHClJfJsPfI2phDMoTQKFUTQzsiJ8md68_lkDzp34a2fLHTMfmd3lQQ-tVLaBFJiYvoDJIsj-P5T-iq_k7-L8UYOsUZyMhlqK5a-_FGQ6xoQqGCafMl-99sefEqizwCMl9x1o0rAdOBicJ00HRUYVrn-ZUww6lsc5554eWWYSE-VIMS4TF4QDvi8a57hyFcyfIqytcUagX1yi6wGEpvNuoBYMjg9c-lkMF8mTtJa__eF5Z5ShnGdxDrCIywdE_VE&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"dentista","Clinica Dental Ruzafa","Carrer Lluís Salvatella, 1A, 03560 El Campello, Alicante, España","El Campello","Alacantí","966 37 49 94","+34 966 37 49 94","5","3","0","https://maps.google.com/?cid=5509119663976765641","ChIJy1ZUcrw7Yg0RyVh0VCVTdEw","lunes: 9:00–13:00, 17:00–20:00 | martes: 9:00–13:00, 17:00–20:00 | miércoles: 9:00–13:00, 17:00–20:00 | jueves: 9:00–13:00, 17:00–20:00 | viernes: 9:00–13:00 | sábado: Cerrado | domingo: Cerrado","Ruth Bailen Pastor: Profesionales de 10. Fui hace una semana con un problema de la muela del juicio y me dieron solución enseguida. Hoy me la han quitado y no han tardado ni 10 minutos! Muchísimas gracias por el trato y por vuestra profesionalidad.","38.4280073","-0.3978747","",""
"dentista","Lasaroca Dental","Carrer del Dr. Fleming, 41, 2 izq, 03560 El Campello, Alicante, España","El Campello","Alacantí","651 16 47 26","+34 651 16 47 26","4","54","4","https://maps.google.com/?cid=5551085443325139728","ChIJ8zqdqBI7Yg0REJs8v8xqCU0","lunes: 9:30–14:00, 16:30–20:00 | martes: 9:30–14:00, 16:30–20:00 | miércoles: 9:30–14:00, 16:30–20:00 | jueves: 9:30–14:00 | viernes: Cerrado | sábado: Cerrado | domingo: Cerrado","Pablo López Martínez: Atención profesional y mucha amabilidad. Además, siempre intentan siempre ser lo más puntuales posible. Me hice con ellos un tratamiento de ortodoncia con brackets y estoy muy contento con el resultado final. Gran equipo! 👏","38.4284955","-0.3994581","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1fPc6DvIu30vrPl_iISAU_up4Si7K5ECPWA33j_HZYoREh-v8oY7X0wM4VWfwLgZ2m5EzlXxsqD55a9FsSOpevmblNLCJAUxVWw8oz-eItkYLkWPxeIixrVtuCGwj-Q01m9zvYNp9uyVl9LwDVStFus-0v_ZN5dhq_PF1nDXLLoVm7GmomsNRVe-tqDT8BWG_ofEnmVbHGSPoWK2dbXEoVRghLW9GIuRUS0ID6Lj0C2iWUJ_zas0P3gSugMt2L2YJ_LKYYfhBk-HYLoKAc-rvGioBnt_PkZcK_aWJpsPxNhQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN3PSSn-p0nae2B9BWSdBy_tc8uS_M4D3LOFAKlzbiqlPBZPhw-idSwtwhrVt1jECS4Igw4nY5g0tSVIY80FvcUR7VCS_KuBsLV79dDrPmikxTsDvudMpHQKBb7T0Iqd3Xkx0e2Se475ZQH8NE0zzTGsNwvHJYfnCAtOuxcnuxkUk9F3NlMd0knVap0Fjui3tYca2Iikzb7ihSSOjLAzJ1_dK1Mbs4yhgKGgQ8K8Tq5vkwYyQG0z_KdfvI-5kFeevq2cO6gGLDRKNHotY3KF5U41LjNJqBkmHnECrDMjaQG2Ug&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"dentista","Vdental","C. de Ramon y Cajal, 25, 03560 El Campello, Alicante, España","El Campello","Alacantí","","","0","0","0","https://maps.google.com/?cid=14583751522950403733","ChIJ16PtDAA7Yg0RlVYF-r3kY8o","","","38.4284311","-0.398482","",""
"dentista","Arsenio Juan Martínez","Carrer de Gata, 7, 03560 El Campello, Alicante, España","El Campello","Alacantí","","","0","0","0","https://maps.google.com/?cid=13633926699188960759","ChIJ6y5j2M47Yg0R9z3f5hhwNb0","","","38.415267","-0.4056349","",""
"dentista","Clínica Dental Esther Enguídanos","Plaça Ajuntament, 5, 1ºC, Pl. Ayuntamiento, 5, 03110 Mutxamel, Alicante, España","Mutxamel","Alacantí","965 95 40 50","+34 965 95 40 50","4.8","33","0","https://maps.google.com/?cid=8663399703907761776","ChIJc7cTVbk7Yg0RcH6lSiGUOng","lunes: 9:00–13:00, 16:30–20:30 | martes: 9:00–13:00, 16:30–20:30 | miércoles: 9:00–13:00, 16:30–20:30 | jueves: 9:00–13:00, 16:30–20:30 | viernes: 9:00–13:00, 16:30–20:30 | sábado: Cerrado | domingo: Cerrado","Manuel Ortega: Es la primera vez que fuimos por un problema de muela partida, nos atendieron inmediatamente y restauraron la pieza donde en otro sitio la querían quitar. Muy atentas y amables, profesionales y todo muy bien explicado con detalle. A partir de ahora tendremos dentista para siempre.","38.4143867","-0.4441113","",""
"dentista","ODONFIS","Calle Ntra. Sra. del Remedio, 9, local 3, 03110 Mutxamel, Alicante, España","Mutxamel","Alacantí","965 95 51 93","+34 965 95 51 93","4.9","32","5","https://maps.google.com/?cid=18107098527433752645","ChIJx99vRgw6Yg0RRQCw2CxWSfs","lunes: 9:30–14:00, 15:00–21:00 | martes: 9:30–14:00, 16:00–21:00 | miércoles: 9:30–14:00, 15:00–21:00 | jueves: 9:30–14:00, 16:00–21:00 | viernes: 9:30–14:00, 15:00–21:00 | sábado: Cerrado | domingo: Cerrado","Alejandro Varo: Tamara la mejor fisio que existe en el mundo. Gracias por tú simpatía y por tus ""palizas"", grandísima profesional.","38.4175291","-0.4439659","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1uOQKDFrSlFTv4vClXJdfxaGJrtbeAkN-VD87ttBj9xOvsaY_iHGGBZWC6QQXXpYwKRHmG-qZn01co0n1oWQoBKb1T8eeWCcWHRIexnOpJp5qrn5JV_7IyIgEP--D-B9ntxVTliHeZzWO76UBaLkDTXOxXTxKwuidfg0sh_8l-hP3Mxz6k-5qSuzE9w6kphQ-2YtjPlwvnmVWL-T8QB0BplIBOoBrIW6iv2osu2j_Kd62TpF8MFHMKhgl3KInx0-m5OmzrRvGTqUluhmQFH48BjCE9r0stZsCrQnpC6t0yDA&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN32kjIZYHz_HCcuvJP7acOE2kJZReW7_Z6SFYmhWNNAahwgMSqlqRivt7HAnzzbFAfZD5IvtKEWqe3BlLHLrSkYBQ1V41Vl6vuuu0FJSXpmmq_o47FykSYysmT5aAZIHaPTn9og3FFNJr9xjHGKK2wpuJXFh5sqtShFeVFtU99fSLBR2QTyn09_PlGLbF14PmhA4ewiITQ4QuaElFKlZzHKkLC8I-lfLw7BmE6Xb05adfYQw_DLxPHmKQP4l454cdC2SezqqhXx1ZJO7RFGddvGC8DSKnGXiDuqZ8RBuKn6uQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"dentista","Avelino Manuel Sirvent Cerdá","Avinguda Carlos Soler, 18, 03110 Mutxamel, Alicante, España","Mutxamel","Alacantí","965 95 18 85","+34 965 95 18 85","0","0","0","https://maps.google.com/?cid=14499014655870567189","ChIJEc_KBg86Yg0RFQNZrALZNsk","","","38.4128971","-0.4433745","",""
"dentista","Mutxamel","N-340, 03110 Mutxamel, Alicante, España","Mutxamel","Alacantí","","","4.2","38","5","https://maps.google.com/?cid=10548408776692111349","ChIJeeTg1oIwYg0R9ZdYAOV5Y5I","","Jonathan Martin Bedia: Bueno podria estar mejor pero por situaciones políticas he intereses de ayuntamiento no hacen tanto como se podria hacer y estaria muchísimo mejor en todo","38.4320169","-0.4523823","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0VALVw1zo-zLRJDsVgX7QgfmNjwt6HIbtLs0iYVESwH-E143KtcJ8YxA_HrTqas4OyEhjJvFHj3p1D2S9sFLXIcHkbydIWKOL3aAV_k_7X6txMGDk7W2TthEHl5O-uEa8otCx3_j4tXHCZd447dLRJH3WVtfC8lh__nZsYwd_ZBUFV9M9eOVrNLwMJJyE1w_KbgfBXB6HXNsolwNfVJ4lSUub2L3H0NecXZIyMYy1uZZQjJNeWPxdp_NEgn9VhnbAGRjhhmmQcULvPR4hj8UwZZpgDVGmVfrEzEs1zxY33u5w9KIXnNMDBsGcas28IaLEPyLtgPFkxHR17DsFddollDDlNgSnWF8rlTi-CxR85Ob3UpXBDXxo3m_nh7wPiFq_mLF5Sxns03STgbqzfy5r8x5DwoGqt-VMeP1GRmMN_0ILO&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0dRVmID0wcOgVvP6h1_Qtw7pIaRWTIU052v1zlPuYezrUxJeYG5I2OKDfKow5mnMNe725upi3CC4E4V8rxMHybZ69i9dfo39m8dCpuB4sD_BnYo_ujijc0UnHHWavqABHbCT1qIC2jzypXWMMV40W26nKACGlNxd9MMg-FC6YKVny50Swnbm0zKpNPnUil9IpoEHd14iroLfhiU6Zx-gynKfEMgSFT9DYkmyXDVlc3wOI9tGhwiWFV0ki4tZ27DFgzSYNm4AXEe7WAP8gyVuh6fNgyV0DnAjyvZJde5agzYLEy2dl6OGfgPH75OzsAzGTP1BlYNFonlTt2AAFlO7aXKu4Ph-v_EsZEiwXadokzAP68uSCeBhj4tiKJ6Yh98QAymAiN7wFlI87NG5WZg3utr9lvVpQcyaBYkUkWPIjFrQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"dentista","Clínica Dental Sandra Martínez Ibáñez","Carrer Mare de Deu del Remei, 9, 03110 Mutxamel, Alicante, España","Mutxamel","Alacantí","","","0","0","0","https://maps.google.com/?cid=2039831826856293341","ChIJiZSARgw6Yg0R3TNOMT3wThw","","","38.417412","-0.4438957","",""
"dentista","Clínica Dental San Juan","Carrer Dr. Pedro Herrero, 4, 03550 Sant Joan d'Alacant, Alicante, España","San Juan de Alicante","Alacantí","966 37 44 90","+34 966 37 44 90","4.4","14","4","https://maps.google.com/?cid=12381942012175446681","ChIJawspA_Q5Yg0RmfIzYah-1as","lunes: 10:00–14:00, 17:00–21:00 | martes: 10:00–14:00, 17:00–21:00 | miércoles: 10:00–14:00, 17:00–21:00 | jueves: 10:00–14:00, 17:00–21:00 | viernes: 10:00–14:00 | sábado: Cerrado | domingo: Cerrado","luciana oliveira: Tuve una experiencia maravillosa con la Dra. Simone en su consulta dental. El equipo mostró una gran amabilidad y la atención al cliente es, sin duda, una de sus principales preocupaciones.","38.3956072","-0.4361349","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0j1pkvwX-irPnjxx82Hslk-DKnklfB_UG39s-KObfQFUka3C5PgWV6BJM5fCN_tQgte_7jNWuNZ0nzIbuOyedjElnN3aaRrs0WFL9Avl4Zxt3SQHC_CDGBNajI1VF9ImAyuigyxdYALCrrGFoZB_K41ISLxhafzvJr-akOa6smz4RTT2pCw_LoHzPQwfy6rjlx4Qux8K94MuZO7Q0vZSt5UfZNe1g5rEyod5Mna-BLgxxTHbM5I-trigc17qPA9VrlOHBpv-Xr03NtbaImXwjHCJz6aLD1OoupJVkegutpUQ&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN1XaJzbpeANWWt01vcekkYq5BqCu7gKedb2ogSK63t3afBdSWqMdFih4He0PyjWJi-fvA0809eTxCdBTFodLMpavOgGa5RHHIQjKpk76BucQ7iP6F4j5UqwktS1iZPLxQw-1pqOx68rEZQrOWErG_HtmhG70hyapK8yLg5s3p7hil5SlMDU_EMPYfA1kq_Kr3Ok_LmwQ85csidECgTHVlLdbsbz2JvBzJiinRwgmcQNjRzlDODC2QzFgThcD2Yv1qeMln2F6BVPg-bW2z2xBjyumJHsfi6PJelLHF4ZRL__AA&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"dentista","IVORRA & GINER CLÍNICA DENTAL","Carrer Doctor San Miguel de Tarazona, 9, 03550 Sant Joan d'Alacant, Alicante, España","San Juan de Alicante","Alacantí","604 14 00 47","+34 604 14 00 47","5","13","5","https://maps.google.com/?cid=135634910818133559","ChIJ9Slkfqw7Yg0RN-Z0ljvf4QE","lunes: 9:30–17:30 | martes: 10:00–19:00 | miércoles: 9:30–17:30 | jueves: 10:00–19:00 | viernes: 9:00–15:00 | sábado: Cerrado | domingo: Cerrado","RUBÉN GARCÍA: Un lugar muy agradable y nuevo, se nota la profesionalidad y la pasión que tienen por su trabajo Laura, Ana y Belén. Se ha convertido en mi clínica dental de confianza!","38.4009179","-0.4374736","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN2zIFsaSMC-n4SI6FFmaZvNWgk4-dKplA5bkX7MrYGYy0y2D-8-v029-Bm5W8Hfx_ldUl9_z-0lO4I7Oq_2R4IJ5xKqc45Sh09LkDC8zM55166lk7vzjsD0XpyBjTPAPh9ya2nUVkJPvgGcs5DmP3Bm_b8-HPPk3Waqk33LsaH1mK8-L72HtTmydF9Qg1oz7c6LBzXLSv_YR2kQQVyWT5-l9nQjXE3C07Oa4QxF-c4YMJcf8xcYeSTR7mYrTco68v_whA9oPge14r514S7U8M5goU3cxq2hdfaXu68tKg1s_Q&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo","https://maps.googleapis.com/maps/api/place/photo?maxwidth=800&photoreference=AcnlKN0HifYGhiW1WbxBdaELnQ5HRNst41127k4iu6aQE6zH-yMRnzAfQJTnYk7yKmfj2uhrk9mxCDPebIJd4jvbuXkNBL0pwnP75zRDI7QhaLZvqdXsM9kEePho721p0w_h-D-yOHrDlfCjG9mE4tEljNcPmiAOCVDrxr5bJS7yo9Rlz_2hTE0TaCKIvl9NNmdgg7IHVZTjGa9KM3yIZm5iAOzzjzuuOOf0ciLWoB_gQctcjwNkSdxp4gM7LL1W0g-MRbOlzNB_6hrcpfkpaP6rs0mQO7hzaUxPPuRfkxTigwPxAL6A0dRTOZ2Dpb-unPg4xPdFEgJHQf6tKo9RDQUybSofL50nepgRPo8mjzqy6u8FTGdAyxyPKjFkljaVqms2bJ6YPfoiLHU-rc-CYwFoDBqPmKvt6xcRw0AYn_6my7ZjxoDmjnkTNZo5G6TSS-LW&key=AIzaSyDYOoF-ybVDXPXhmnOq1TChpFQkEgr9meo"
"dentista","Clinica Dental Claudia Quintana","C. del Notario Salvador Montesinos Bonet, 6, 03550 Sant Joan d'Alacant, Alicante, España","San Juan de Alicante","Alacantí","965 94 09 13","+34 965 94 09 13","5","1","0","https://maps.google.com/?cid=2474591011566954486","ChIJBzCq7fQ5Yg0R9qfSAGqDVyI","","Claudia Quintana Paschini: Cuidamos tu sonrisa, cuidamos de ti. Blanqueamientos, Ortodoncia, Implantes, Protesis. Todas las especialidades.","38.3962531","-0.4330006","",""
